,Speed2,Speed3,Speed4,Speed5,Speed6,Speed7,Speed8,Speed9,Speed10,Time
3417,0.019000230067190364,0.3130233567084159,2.1249352865397038,1.5289697994404485,0.020874286165298732,0.7936054108917066,0.027745601279880423,0.004396326751115226,0.0499999961086863,341.70000000000005
3418,0.018559005222004765,0.18866911216482185,2.1333276884828956,1.637462915373867,0.02282799124617716,0.7809405410279576,0.028903806439140416,0.004271196428001125,0.0499666734281813,341.8000000000002
3419,0.01798241163702546,0.08896565898150512,2.1381778730602874,1.741396841321985,0.024625523394988164,0.7619990669108584,0.02974201254928742,0.004262093536738425,0.04993334739237731,341.9000000000001
3420,0.01727044931225237,0.013925068102499074,2.1394858402718833,1.8379747826639226,0.026266882611731858,0.7367809885404092,0.030260219610321517,0.004369018077327125,0.04990002135657331,342.0
3421,0.016423118247685664,4.598856771605377e-06,2.1372515901176814,1.9271962563241645,0.027752068896408157,0.7052863059166096,0.03045842762224252,0.004591970049767225,0.04986670682974777,342.10000000000014
3422,0.01544041844332517,1.6671061889316155e-16,2.131475122597683,2.0090612623027115,0.029081082249017058,0.6675150190394599,0.03033663658505072,0.004930949454058825,0.049900012713259716,342.20000000000005
3423,0.014322349899171066,1.5596258691436555e-33,2.122156437711883,2.0835698005995633,0.03025392266955855,0.6234671279089601,0.02989484649874582,0.005385956290201825,0.04993333010575001,342.3000000000002
3424,0.013068912615223223,2.260833373910744e-16,2.10929057781015,2.150721871214719,0.031270590158032754,0.5731426325251119,0.029133057363328108,0.005956990558196196,0.0499666474982402,342.4000000000001
3425,0.011929073383795678,6.236704619124711e-06,2.087512743250181,2.2105174741481797,0.03213108471443957,0.524592374150652,0.02842496538931569,0.006521274014136069,0.04999997294025642,342.5
3426,0.01115179900010958,0.01885716291672968,2.051458134327137,2.262956757599041,0.03284310722582806,0.48586719414233454,0.028144266791590693,0.006956028412681669,0.0500798935450636,342.60000000000014
3427,0.01073708946416508,0.038359481467069224,2.0011217933908303,2.30889772911637,0.03341435857933736,0.45696709250016104,0.028290961570153192,0.007261253753832868,0.05015982219939669,342.70000000000005
3428,0.01068494477596218,0.051315699772742154,1.9365037204412554,2.349198396259246,0.03384483877496747,0.43789206922413193,0.028865049725003294,0.0074369500375897684,0.0502397508537298,342.8000000000002
